model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.007345972737918298,0.0010196120752218715,-0.028784401000787815,-0.043935663998126984,0.8302180685358255,1.0,0.026480831516285736,0.002414330218068536,0.0009345794392523364,0.0014797507788161992,0.01791277258566978,239.0,0.030188980127804285,0.0005086071987480439,0.009389671361502348,,True,True,True,0.0004987881208459539,0.000826372765004634,0.0007238551042973987,0.0006237227159241838,0.0017561030884583814,-0.00044936686754226685,-0.00023343289891878533,0.000938600550095238,-0.33878504672897186,-0.051401869158878455,-0.03660436137071654,0.1409657320872275
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.007385809750606616,0.0006172158337388122,-0.029900380223989484,-0.04274280617634455,0.8722741433021807,0.9386771519978842,0.027011155461271603,0.006814641744548287,0.006288940809968848,0.0005257009345794393,0.06542056074766354,407.3333333333333,0.030020608137039606,0.0012715179968701095,0.01564945226917058,,True,True,True,0.0004589511081576356,0.0007865357523163157,0.0006840180916090803,0.0005838857032358655,0.0029489609102408137,0.0007434909542401655,0.000959424922863647,0.0021314583718776703,-0.38084112149532706,-0.09345794392523366,-0.07866043613707174,0.09890965732087231
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.007414494641125202,0.0005972198479795556,-0.028784668135146296,-0.04380546510219574,0.8769470404984423,1.0,0.02594525118668874,0.00015576323987538941,0.0,0.00015576323987538941,0.003894080996884735,236.0,0.03029845665640406,0.00037167449139280124,0.008607198748043818,,True,True,True,0.00043026621763904947,0.0007578508617977295,0.0006553332010904942,0.0005552008127172794,0.0018863019843896253,-0.00031916797161102295,-0.00010323400298754143,0.0010687994460264819,-0.3855140186915887,-0.09813084112149528,-0.08333333333333337,0.09423676012461069
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.007436357128123443,0.0007051977952729463,-0.02937397022421161,-0.043866453071435295,0.8605919003115265,0.9114028612772623,0.02353223164876302,0.0004283489096573209,0.0001752336448598131,0.0002531152647975078,0.005451713395638629,252.33333333333334,0.03026183290471919,0.0006259780907668231,0.005477308294209703,,True,True,True,0.00040840373064080903,0.0007359883747994891,0.0006334707140922538,0.0005333383257190389,0.0018253140151500702,-0.0003801559408505781,-0.00016422197222709656,0.0010078114767869267,-0.36915887850467294,-0.08177570093457953,-0.06697819314641762,0.11059190031152644
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0074441097676754,0.0009743212280036583,-0.0300037509140869,-0.04333015903830528,0.8730529595015577,0.8984033068021139,0.015421905865271887,0.00021417445482866044,0.0,0.00021417445482866044,0.004672897196261682,316.0,0.030425771980966163,5.868544600938968e-05,0.001564945226917058,,True,True,True,0.00040065109108885187,0.000728235735247532,0.0006257180745402966,0.0005255856861670818,0.0023616080482800825,0.0001561380922794342,0.0003720720609029157,0.001544105509916939,-0.3816199376947041,-0.09423676012461069,-0.07943925233644877,0.09813084112149528
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.007580317556858063,0.0008860362533824423,-0.029055497453858454,-0.04403233528137207,0.8271028037383177,0.8636921842892965,0.020463267030815285,0.001070872274143302,0.00011682242990654205,0.0009540498442367601,0.0132398753894081,314.0,0.03033150971974997,0.001134585289514867,0.02034428794992175,,True,True,True,0.0002644433019061889,0.000592027946064869,0.0004895102853576336,0.0003893778969844188,0.0016594318052132948,-0.0005460381507873535,-0.000330104182163872,0.0008419292668501513,-0.3356697819314641,-0.048286604361370666,-0.033489096573208754,0.1440809968847353
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.007679629294822614,0.0003195003509669981,-0.02961854375898838,-0.04306291167934736,0.8730529595015577,0.9360732833544413,0.02045552246272564,0.03849299065420561,0.03833722741433022,0.00015576323987538941,0.24844236760124613,255.66666666666666,0.030406123095939694,0.0002347417840375587,0.003912363067292645,,True,True,True,0.00016513156394163796,0.000492716208100318,0.0003901985473930827,0.00029006615901986787,0.0026288554072380066,0.0004233854512373583,0.0006393194198608398,0.0018113528688748631,-0.3816199376947041,-0.09423676012461069,-0.07943925233644877,0.09813084112149528
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.007733354344964027,0.0007105267747025825,-0.030677258844176925,-0.04507968450586001,0.809190031152648,0.9834237496058146,0.007888491731137037,0.0006425233644859813,0.000603582554517134,3.8940809968847354e-05,0.008566978193146417,122.66666666666667,0.030637717955805513,0.0002543035993740219,0.007042253521126761,,True,True,True,0.00011140651380022425,0.0004389911579589043,0.000336473497251669,0.00023634110887845415,0.0006120825807253566,-0.0015933873752752917,-0.0013774534066518102,-0.00020541995763778687,-0.3177570093457944,-0.030373831775700966,-0.015576323987539054,0.161993769470405
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.007804914998511474,0.0008614833769717713,-0.031902990241845446,-0.04503012076020241,0.8450155763239876,0.4284454683462779,0.004881027697895964,0.0,0.0,0.0,0.0,219.66666666666666,0.03089683322158332,0.0,0.0,,True,True,True,3.9845860252778025e-05,0.0003674305044114581,0.00026491284370422277,0.00016478045533100793,0.0006616463263829572,-0.001543823629617691,-0.0013278896609942095,-0.00015585621198018623,-0.353582554517134,-0.06619937694704059,-0.05140186915887868,0.12616822429906538
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.00784027607490619,0.0011381364595600962,-0.031869858689606186,-0.04458630084991455,0.8761682242990654,0.4670017659664154,0.007848283431182304,0.0006814641744548286,0.0,0.0006814641744548286,0.001557632398753894,37.666666666666664,0.031016559446491416,0.00019561815336463224,0.001564945226917058,,True,True,True,4.484783858060837e-06,0.0003320694280167409,0.00022955176730950558,0.00012941937893629074,0.0011054662366708143,-0.001100003719329834,-0.0008840697507063525,0.0002879636983076708,-0.38473520249221177,-0.09735202492211836,-0.08255451713395645,0.0950155763239876
