model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
spot_delta_band,baseline,,,,,,1,-0.01212232280522585,,-0.03602077439427376,-0.04957026243209839,0.8722986247544204,0.6031619906425476,0.013519174419343472,0.0,0.0,0.0,0.0,,,,,0.02,True,True,True,4.176422953605652e-05,4.109926521778107e-06,0.0,0.0018899012356996536,-2.586469054222107e-05,0.0001619085669517517,0.0,-0.0036858506500720978,-0.17092337917485267,-0.0019646365422396617,0.0,0.12180746561886047
spot_delta,baseline,,,,,,1,-0.012126432731747627,,-0.03660512566566467,-0.04973217099905014,0.8703339882121808,0.6231619715690613,0.018523411825299263,0.0,0.0,0.0,0.0,,,,,,True,True,True,3.765430301427841e-05,0.0,-4.109926521778107e-06,0.0018857913091778755,-0.00018777325749397278,0.0,-0.0001619085669517517,-0.0038477592170238495,-0.168958742632613,0.0,0.0019646365422396617,0.12377210216110013
unhedged,baseline,,,,,,1,-0.012164087034761906,,-0.038180756568908694,-0.04954439774155617,0.7013752455795678,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-3.765430301427841e-05,-4.176422953605652e-05,0.001848137006163597,0.0,0.00018777325749397278,2.586469054222107e-05,-0.0036599859595298767,0.0,0.168958742632613,0.17092337917485267,0.29273084479371314
vanilla,vanilla,,,,,cvar,1,-0.014012224040925503,,-0.03525807857513428,-0.04588441178202629,0.9941060903732809,1.0,0.05000000074505806,0.725,0.325,0.4,1.0,0.0,0.12504325428977608,0.725,1.0,,False,True,False,-0.001848137006163597,-0.0018857913091778755,-0.0018899012356996536,0.0,0.0036599859595298767,0.0038477592170238495,0.0036858506500720978,0.0,-0.29273084479371314,-0.12377210216110013,-0.12180746561886047,0.0
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,1,-0.015436730347573757,,-0.043702194839715956,-0.0565279982984066,0.93713163064833,1.0,0.05000000074505806,0.32544204322200393,0.0,0.32544204322200393,1.0,0.0,0.08740070553011531,0.32514792899408285,1.0,,True,True,True,-0.0032726433128118515,-0.00331029761582613,-0.003314407542347908,-0.0014245063066482544,-0.006983600556850433,-0.006795827299356461,-0.006957735866308212,-0.01064358651638031,-0.2357563850687623,-0.06679764243614927,-0.06483300589390961,0.056974459724950854
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,1,-0.015437249094247818,,-0.04342280924320221,-0.05635015293955803,0.93713163064833,1.0,0.05000000074505806,0.34945972495088407,0.0,0.34945972495088407,1.0,0.0,0.08936627730910889,0.3450197238658777,1.0,,True,True,True,-0.0032731620594859123,-0.0033108163625001907,-0.003314926289021969,-0.0014250250533223152,-0.006805755198001862,-0.006617981940507889,-0.0067798905074596405,-0.010465741157531738,-0.2357563850687623,-0.06679764243614927,-0.06483300589390961,0.056974459724950854
