band,gains_mean,gains_std,gains_p01,gains_p05,gains_cvar05,gains_p50,gains_p95,shortfall_prob,payoff_mean,pnl_mean,cost_mean,action_abs_mean,action_abs_max,delta_abs_mean,delta_abs_max,pct_at_any_position_bound,pct_at_upper_position_bound,pct_at_lower_position_bound,pct_paths_touch_any_position_bound
0.05,-0.013139840215444565,0.015789832919836044,-0.06435520216822624,-0.04270893409848213,-0.055566322058439255,-0.00796778267249465,0.0033404341200366588,0.8149779735682819,-0.01342097856104374,0.00041634333319962025,0.000135203983518295,0.01685892604291439,0.6402719616889954,0.2519826889038086,0.6402719616889954,0.0,0.0,0.0,0.0
0.0,-0.013180221430957317,0.016381610184907913,-0.06196191731840372,-0.044565679691731926,-0.05649688467383385,-0.008450291585177183,0.005484520294703542,0.8061674008810573,-0.01342097856104374,0.0005251986440271139,0.0002844402624759823,0.03539200872182846,0.6902719736099243,0.2565447688102722,0.6902719736099243,0.0,0.0,0.0,0.0
0.02,-0.013189773075282574,0.01600242778658867,-0.06250878684222698,-0.04342693891376257,-0.05586500093340874,-0.008287372998893261,0.004687609593383967,0.8105726872246696,-0.01342097856104374,0.0004321338201407343,0.0002009274176089093,0.025014091283082962,0.6702719926834106,0.2556576728820801,0.6702719926834106,0.0,0.0,0.0,0.0
0.01,-0.01319056749343872,0.016167325899004936,-0.06217797458171844,-0.04375374633818865,-0.05617009475827217,-0.008168966509401798,0.004978372901678078,0.8083700440528634,-0.01342097856104374,0.00046831186045892537,0.00023790140403434634,0.029610102996230125,0.6802719831466675,0.2561682462692261,0.6802719831466675,0.0,0.0,0.0,0.0
0.1,-0.01319742389023304,0.01565544866025448,-0.06398103438317776,-0.042805688455700874,-0.055665094405412674,-0.008036776911467314,0.002535627852194009,0.8348017621145375,-0.01342097856104374,0.0003227362467441708,9.918142313836142e-05,0.012390922755002975,0.5902719497680664,0.23445218801498413,0.5902719497680664,0.0,0.0,0.0,0.0
0.15,-0.013202118687331676,0.015703104436397552,-0.06309865735471248,-0.04287338387221098,-0.05594360828399658,-0.00747047015465796,0.001791513978969305,0.8370044052863436,-0.01342097856104374,0.0003061629249714315,8.730263652978465e-05,0.010909002274274826,0.5402719974517822,0.2102726399898529,0.5402719974517822,0.0,0.0,0.0,0.0
