regime_type,regime,prototype,mean_weight
vol_regime,mid_vol,prototype_11,0.08812819421291351
vol_regime,mid_vol,prototype_12,3.995429764813707e-09
vol_regime,mid_vol,prototype_13,0.0007878483738750219
vol_regime,mid_vol,prototype_14,0.0011236401041969657
vol_regime,mid_vol,prototype_15,6.142792437907607e-12
vol_regime,mid_vol,prototype_16,0.1987108290195465
vol_regime,mid_vol,prototype_17,0.0552787110209465
vol_regime,mid_vol,prototype_18,0.0746602863073349
vol_regime,mid_vol,prototype_19,1.1713599633367267e-05
vol_regime,mid_vol,prototype_20,1.225793216930171e-10
vol_regime,mid_vol,prototype_21,0.19702839851379395
vol_regime,mid_vol,prototype_22,1.5300950784169487e-10
vol_regime,mid_vol,prototype_23,0.014912733808159828
vol_regime,mid_vol,prototype_24,6.518752684314677e-07
vol_regime,high_vol,prototype_0,0.0020058800000697374
vol_regime,high_vol,prototype_1,3.0291786856651015e-09
vol_regime,high_vol,prototype_2,0.0006395438686013222
vol_regime,high_vol,prototype_3,0.041465602815151215
vol_regime,high_vol,prototype_4,0.08456585556268692
vol_regime,high_vol,prototype_5,4.549605819192948e-06
vol_regime,high_vol,prototype_6,2.599468189146137e-06
vol_regime,high_vol,prototype_7,1.3495384365569407e-08
vol_regime,high_vol,prototype_8,0.10901839286088943
vol_regime,high_vol,prototype_9,1.4833406725145437e-10
vol_regime,high_vol,prototype_10,0.07482756674289703
vol_regime,high_vol,prototype_11,0.07609183341264725
vol_regime,high_vol,prototype_12,1.0896015822936533e-07
vol_regime,high_vol,prototype_13,0.002438241383060813
vol_regime,high_vol,prototype_14,0.0030674359295517206
vol_regime,high_vol,prototype_15,4.639920114790641e-10
vol_regime,high_vol,prototype_16,0.1562896966934204
vol_regime,high_vol,prototype_17,0.04131120815873146
vol_regime,high_vol,prototype_18,0.12743189930915833
vol_regime,high_vol,prototype_19,9.148670505965129e-05
vol_regime,high_vol,prototype_20,6.975698685351972e-09
vol_regime,high_vol,prototype_21,0.20845945179462433
vol_regime,high_vol,prototype_22,7.288516457037986e-09
vol_regime,high_vol,prototype_23,0.0722794160246849
vol_regime,high_vol,prototype_24,9.21030732570216e-06
drawdown_regime,mild_dd,prototype_0,0.0013735307147726417
drawdown_regime,mild_dd,prototype_1,2.0174344417256407e-09
drawdown_regime,mild_dd,prototype_2,0.00024571921676397324
drawdown_regime,mild_dd,prototype_3,0.04156232997775078
drawdown_regime,mild_dd,prototype_4,0.0854620561003685
drawdown_regime,mild_dd,prototype_5,2.9435336728056427e-06
drawdown_regime,mild_dd,prototype_6,1.5396941535072983e-06
drawdown_regime,mild_dd,prototype_7,1.1808817923508741e-08
drawdown_regime,mild_dd,prototype_8,0.10475680232048035
drawdown_regime,mild_dd,prototype_9,1.2991016595798044e-10
drawdown_regime,mild_dd,prototype_10,0.08043087273836136
drawdown_regime,mild_dd,prototype_11,0.04793006181716919
drawdown_regime,mild_dd,prototype_12,5.5635876350379476e-08
drawdown_regime,mild_dd,prototype_13,0.0020738134626299143
drawdown_regime,mild_dd,prototype_14,0.0017666189232841134
drawdown_regime,mild_dd,prototype_15,3.515524260588876e-10
drawdown_regime,mild_dd,prototype_16,0.1752786934375763
drawdown_regime,mild_dd,prototype_17,0.026401227340102196
drawdown_regime,mild_dd,prototype_18,0.14640802145004272
drawdown_regime,mild_dd,prototype_19,6.257769564399496e-05
drawdown_regime,mild_dd,prototype_20,5.2870361422208134e-09
drawdown_regime,mild_dd,prototype_21,0.2095794677734375
drawdown_regime,mild_dd,prototype_22,5.1613748830448e-09
drawdown_regime,mild_dd,prototype_23,0.07665781676769257
drawdown_regime,mild_dd,prototype_24,5.837708158651367e-06
drawdown_regime,mid_dd,prototype_0,0.0009519413579255342
drawdown_regime,mid_dd,prototype_1,6.15369921685982e-10
drawdown_regime,mid_dd,prototype_2,0.0003668503777589649
drawdown_regime,mid_dd,prototype_3,0.017108716070652008
drawdown_regime,mid_dd,prototype_4,0.0710814893245697
drawdown_regime,mid_dd,prototype_5,1.184629127237713e-06
drawdown_regime,mid_dd,prototype_6,8.886119076123578e-07
drawdown_regime,mid_dd,prototype_7,8.911530402500034e-10
drawdown_regime,mid_dd,prototype_8,0.22529539465904236
drawdown_regime,mid_dd,prototype_9,8.871260497034239e-12
drawdown_regime,mid_dd,prototype_10,0.07521875202655792
drawdown_regime,mid_dd,prototype_11,0.0965055525302887
drawdown_regime,mid_dd,prototype_12,4.545104559383617e-08
