band,gains_mean,gains_std,gains_p01,gains_p05,gains_cvar05,gains_p50,gains_p95,shortfall_prob,payoff_mean,pnl_mean,cost_mean,action_abs_mean,action_abs_max,delta_abs_mean,delta_abs_max,pct_at_any_position_bound,pct_at_upper_position_bound,pct_at_lower_position_bound,pct_paths_touch_any_position_bound
0.05,-0.014726202003657818,0.02009809948503971,-0.09479634344577789,-0.0514433715492487,-0.07383640110492706,-0.008599363267421722,0.004319679550826548,0.8027613412228797,-0.014937514439225197,0.00030943017918616533,9.811861673370004e-05,0.012262934818863869,0.5256049633026123,0.24209986627101898,0.5368099808692932,0.0,0.0,0.0,0.0
0.02,-0.014738590456545353,0.020096860826015472,-0.09441031262278556,-0.05160665512084961,-0.07379772514104843,-0.008580473251640797,0.00466309511102736,0.8027613412228797,-0.014937514439225197,0.00030895459349267185,0.0001100299705285579,0.013738005422055721,0.5556049942970276,0.2554970979690552,0.5668100118637085,0.0,0.0,0.0,0.0
0.1,-0.014743133448064327,0.020155219361186028,-0.09543973267078398,-0.051670829951763156,-0.07401365786790848,-0.008409281261265278,0.00386825508903712,0.8027613412228797,-0.014937514439225197,0.00028224545530974865,8.786361286183819e-05,0.01098224613815546,0.47560498118400574,0.21721231937408447,0.48680999875068665,0.0,0.0,0.0,0.0
0.01,-0.014747537672519684,0.02007499523460865,-0.09429325833916663,-0.05163883119821548,-0.07374242693185806,-0.008475411683321,0.004872233234345912,0.8027613412228797,-0.014937514439225197,0.00031232633045874536,0.00012234976748004556,0.01526371855288744,0.5656049847602844,0.25798407196998596,0.5768100023269653,0.0,0.0,0.0,0.0
0.15,-0.014764664694666862,0.020245345309376717,-0.09608312189579009,-0.05155800022184849,-0.07420141249895096,-0.008466880768537521,0.003422847809270024,0.8067061143984221,-0.014937514439225197,0.000250714598223567,7.786361675243825e-05,0.009732246398925781,0.4256049692630768,0.1922123283147812,0.4368099868297577,0.0,0.0,0.0,0.0
0.0,-0.014819346368312836,0.020146911963820457,-0.09493314862251281,-0.05166846886277199,-0.07409153133630753,-0.00854156631976366,0.004691544128581881,0.7928994082840237,-0.014937514439225197,0.00027617390151135623,0.00015800524852238595,0.019686028361320496,0.5756049752235413,0.25847128033638,0.5868099927902222,0.0,0.0,0.0,0.0
