model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.027727385982871056,0.0008591608030599401,-0.08506245103975137,-0.10728950550158818,0.883177570093458,1.0,0.036217622458934784,0.0061915887850467295,0.00440031152647975,0.001791277258566978,0.08177570093457943,376.3333333333333,0.10394884667986004,0.0019757433489827857,0.01721439749608764,,True,True,True,0.0007360534121592828,0.0005740150809288025,0.0005643082161744424,0.0003620243320862464,0.006191397706667587,0.0019516324003537588,0.00242460022370021,0.0020417720079421997,-0.22274143302180693,-0.0420560747663552,-0.04595015576323991,0.10591900311526481
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.027882575367887814,0.00024853224306420286,-0.08600182707111041,-0.10642928630113602,0.8621495327102804,0.9935431281725565,0.034289625783761345,0.011857476635514017,0.011526479750778815,0.0003309968847352025,0.08255451713395638,180.33333333333334,0.10373596397534608,0.001643192488262911,0.019561815336463225,,True,True,True,0.0005808640271425247,0.0004188256959120444,0.0004091188311576843,0.0002068349470694883,0.007051616907119751,0.002811851600805923,0.0032848194241523743,0.002901991208394364,-0.20171339563862933,-0.0210280373831776,-0.024922118380062308,0.1269470404984424
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.027932892243067425,0.00031261465045334425,-0.0869331038246552,-0.10951653122901917,0.8777258566978193,0.9250674843788147,0.03593475557863712,0.0013045171339563864,0.0013045171339563864,0.0,0.024922118380062305,90.33333333333333,0.10422319858079902,1.9561815336463222e-05,0.000782472613458529,,True,True,True,0.0005305471519629137,0.00036850882073243343,0.00035880195597807335,0.00015651807188987732,0.003964371979236603,-0.0002753933270772252,0.00019757449626922607,-0.00018525371948878433,-0.21728971962616828,-0.03660436137071654,-0.04049844236760125,0.11137071651090347
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.027938885614275932,0.00017985430824351339,-0.08593054413795471,-0.10848340143760045,0.8785046728971962,0.96343594789505,0.03592128989597162,0.08097741433021807,0.08066588785046729,0.00031152647975077883,0.33411214953271035,41.333333333333336,0.10556265170314294,0.006338028169014084,0.11189358372456965,,True,True,True,0.0005245537807544061,0.0003625154495239258,0.0003528085847695657,0.00015052470068136967,0.004997501770655319,0.0007577364643414908,0.001230704287687942,0.0008478760719299316,-0.2180685358255452,-0.03738317757009346,-0.04127725856697817,0.11059190031152655
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.027963823949297268,0.0005116895639952639,-0.0851193887492021,-0.10778175294399261,0.8605919003115264,1.0,0.0369079535206159,0.0064641744548286605,0.006386292834890966,7.788161993769471e-05,0.05763239875389408,265.0,0.10420157476149046,0.0007042253521126761,0.004694835680751173,,True,True,True,0.0004996154457330704,0.00033757711450259006,0.00032787024974823,0.00012558636566003395,0.005699150264263153,0.001459384957949325,0.0019323527812957764,0.001549524565537766,-0.20015576323987538,-0.01947040498442365,-0.02336448598130836,0.12850467289719636
vanilla,vanilla,,,,,cvar,3,-0.028089410314957302,0.00030497954673570877,-0.08778130648036797,-0.10933127750953038,0.9890965732087228,0.7651671667893728,0.019017293738822143,0.026382398753894084,0.026382398753894084,0.0,0.3333333333333333,294.0,0.10521945566925656,1.9561815336463222e-05,0.000782472613458529,,True,True,True,0.0003740290800730364,0.00021199074884255611,0.00020228388408819603,0.0,0.004149625698725387,-9.013960758844086e-05,0.0003828282157580104,0.0,-0.32866043613707174,-0.14797507788162,-0.15186915887850472,0.0
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.02813143531481425,0.00018912834611275068,-0.08844071639080842,-0.10952164977788925,0.9774143302180685,0.7833781441052755,0.01842510762314002,0.0006230529595015577,0.0006230529595015577,0.0,0.014797507788161994,268.6666666666667,0.10567170107401237,0.0012519561815336462,0.0297339593114241,,True,True,True,0.00033200408021608757,0.00016996574898560726,0.00016025888423124718,-4.202499985694885e-05,0.003959253430366516,-0.00028051187594731186,0.0001924559473991394,-0.000190372268358871,-0.3169781931464174,-0.13629283489096566,-0.14018691588785037,0.011682242990654346
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.028133243322372437,0.00046337349549193746,-0.08709400209287803,-0.10975513110558192,0.957165109034268,0.8819712003072103,0.026328808317581814,0.017231308411214955,0.017231308411214955,0.0,0.29361370716510904,109.66666666666667,0.10570272276488445,0.0,0.0,,True,True,True,0.0003301960726579019,0.00016815774142742157,0.00015845087667306149,-4.3833007415134545e-05,0.003725772102673844,-0.0005139932036399841,-4.1025380293532865e-05,-0.00042385359605154327,-0.29672897196261694,-0.1160436137071652,-0.11993769470404991,0.031931464174454804
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.028135307754079502,0.000298005450349778,-0.08830456460515658,-0.1099460373322169,0.9306853582554516,0.9083534081776937,0.023207371433575947,0.082398753894081,0.08228193146417447,0.00011682242990654205,0.34190031152647976,124.33333333333333,0.10588062239732121,0.00041079812206572773,0.007042253521126761,,True,True,True,0.0003281316409508364,0.0001660933097203561,0.00015638644496599602,-4.589743912220001e-05,0.0035348658760388646,-0.0007048994302749634,-0.0002319316069285121,-0.0006147598226865225,-0.27024922118380057,-0.08956386292834884,-0.09345794392523354,0.05841121495327117
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.028164279957612354,0.00058691990324529,-0.08775660110016664,-0.10684613635142644,0.8714953271028038,0.9142101804415385,0.042466472213466964,0.10077881619937695,0.10005841121495328,0.0007204049844236759,0.4213395638629283,29.666666666666668,0.10374356081761733,0.0011150234741784037,0.043035993740219096,,True,True,True,0.000299159437417984,0.0001371211061875037,0.00012741424143314362,-7.486964265505242e-05,0.00663476685682933,0.002395001550515502,0.0028679693738619533,0.002485141158103943,-0.2110591900311527,-0.030373831775700966,-0.034267912772585674,0.11760124610591904
