model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
spot_delta,baseline,,,,,,3,-0.029252135505278904,0.0006919496472396447,-0.09005325784285863,-0.11277825385332108,0.8618205631958088,0.6425193349520365,0.020428720240791638,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0003088172525167465,0.0,4.960844914130014e-07,-0.0004454459995031357,0.00321468462546666,0.0,4.475315411885117e-05,-0.002374564607938126,-0.14931237721021606,0.0,-0.0013097576948264411,0.07924034053700058
spot_delta_band,baseline,,,,,,3,-0.029252631589770317,0.0006663612658164443,-0.09063551326592763,-0.11282300700743993,0.8605108055009824,0.575852652390798,0.014271275450785955,0.0,0.0,0.0,0.0,,,,,0.06666666666666667,True,True,True,0.0003083211680253335,-4.960844914130014e-07,0.0,-0.0004459420839945487,0.003169931471347809,-4.475315411885117e-05,0.0,-0.0024193177620569772,-0.14800261951538962,0.0013097576948264411,0.0,0.08055009823182702
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.029259974757830303,0.0005870012839957399,-0.0903406247496605,-0.11160034189621608,0.9030779305828421,0.9484064181645712,0.02262670360505581,0.01378519973804846,0.012000654878847413,0.0017845448592010479,0.2920759659462999,57.666666666666664,0.09920980246338067,0.001873767258382643,0.007889546351084813,,True,True,True,0.0003009779999653475,-7.839252551399e-06,-7.343168059985999e-06,-0.0004532852520545347,0.004392596582571656,0.0011779119571049962,0.0012226651112238474,-0.0011966526508331299,-0.1905697445972494,-0.04125736738703334,-0.04256712508185978,0.037982973149967236
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.02927161504824956,0.0006583075726896485,-0.08998646785815556,-0.11210031807422638,0.8958742632612967,0.9214897950490316,0.022955089807510376,0.00021283562540929928,3.2743942370661426e-05,0.00018009168303863786,0.0032743942370661427,40.333333333333336,0.09937051064695461,0.0008053911900065746,0.005259697567389875,,True,True,True,0.00028933770954608917,-1.947954297065735e-05,-1.8983458479244347e-05,-0.00046492554247379303,0.003892620404561356,0.000677935779094696,0.0007226889332135472,-0.00169662882884343,-0.18336607727570398,-0.03405370006548791,-0.035363457760314354,0.04518664047151266
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0293169387926658,0.0006669444668999481,-0.09128040572007497,-0.11372379461924235,0.9790438768827766,0.6625100374221802,0.016400713783999283,0.0,0.0,0.0,0.0,248.66666666666666,0.09987182668405954,3.287310979618672e-05,0.0006574621959237344,,True,True,True,0.0002440139651298523,-6.480328738689423e-05,-6.430720289548122e-05,-0.0005102492868900299,0.0022691438595453806,-0.0009455407659212794,-0.0009007876118024283,-0.0033201053738594055,-0.2665356908971839,-0.11722331368696781,-0.11853307138179425,-0.037982973149967236
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.02931857854127884,0.0009625280282611231,-0.09069284995396931,-0.11262625207503636,0.9620170268500328,0.932588517665863,0.020904323707024258,0.019875573018991486,0.019875573018991486,0.0,0.3392272429600524,355.3333333333333,0.0995903562281445,0.0005588428665351742,0.017094017094017092,,True,True,True,0.00024237421651681149,-6.644303599993504e-05,-6.594695150852203e-05,-0.0005118890355030707,0.0033666864037513733,0.00015200177828471328,0.00019675493240356445,-0.002222562829653413,-0.24950884086444003,-0.10019646365422397,-0.10150622134905041,-0.02095612311722339
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.029462425038218498,0.0008600868102869999,-0.09115101347366968,-0.11254154145717621,0.9666011787819254,0.9145717223485311,0.02640478126704693,0.002570399476096922,0.002570399476096922,0.0,0.05108055009823182,233.66666666666666,0.0999997623076382,0.0001643655489809336,0.005259697567389875,,True,True,True,9.852771957715237e-05,-0.00021028953293959415,-0.00020979344844818115,-0.0006557355324427298,0.003451397021611527,0.00023671239614486694,0.0002814655502637181,-0.002137852211793259,-0.2540929927963327,-0.10478061558611662,-0.10609037328094306,-0.025540275049116046
unhedged,baseline,,,,,,3,-0.02956095275779565,0.000538735782966539,-0.09370269775390626,-0.11599293847878774,0.7125081859855927,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0003088172525167465,-0.0003083211680253335,-0.0007542632520198822,0.0,-0.00321468462546666,-0.003169931471347809,-0.005589249233404786,0.0,0.14931237721021606,0.14800261951538962,0.22855271774721664
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.029598943268259365,0.0009302544976705219,-0.0922928755482038,-0.11472843090693156,0.9345121152586772,0.9988086223602295,0.027409192795554798,0.03660772757039948,0.03660772757039948,0.0,0.664702030124427,138.33333333333334,0.09962199373267745,0.0,0.0,,True,True,True,-3.79905104637146e-05,-0.0003468077629804611,-0.0003463116784890481,-0.0007922537624835968,0.0012645075718561716,-0.0019501770536104884,-0.0019054238994916373,-0.0043247416615486145,-0.22200392927308443,-0.07269155206286837,-0.07400130975769481,0.0065487884741322056
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.02964366227388382,3.704865986468331e-05,-0.09251007090012232,-0.11379026124874751,0.9751146037982973,0.6836268405119578,0.015716939776514966,0.0,0.0,0.0,0.0,60.0,0.09948480446396085,0.0,0.0,,True,True,True,-8.270951608816898e-05,-0.0003915267686049155,-0.0003910306841135025,-0.0008369727681080512,0.002202677230040223,-0.001012007395426437,-0.0009672542413075857,-0.003386572003364563,-0.26260641781270455,-0.11329404060248849,-0.11460379829731493,-0.03405370006548791
