model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,2,-0.01817048154771328,0.000507379567442334,-0.058409790974110365,-0.08414887264370918,0.8474178403755869,0.5812468752264977,0.016817749245092273,0.09366197183098592,0.09366197183098592,0.0,0.49061032863849763,243.0,0.07801067468760764,0.0004422169811320755,0.007075471698113208,,True,True,True,0.0002746935933828354,0.0002782282729943582,0.0002695992588996887,0.0002466818938652686,0.0037940628826618195,0.0010146734615166936,0.001057573904593781,0.0024633618692557063,-0.2762128325508607,-0.05086071987480434,-0.05477308294209704,0.15258215962441313
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,2,-0.018171227537095547,0.0006514414469196176,-0.05859734211117029,-0.08367187529802322,0.9753521126760563,0.9774333834648132,0.016498806420713663,0.00044014084507042255,0.00044014084507042255,0.0,0.004694835680751174,261.5,0.07854635128663537,0.0005896226415094339,0.00589622641509434,,True,True,True,0.0002739476040005684,0.0002774822836120912,0.0002688532695174217,0.0002459359044830016,0.004271060228347778,0.0014916708072026524,0.0015345712502797398,0.002940359214941665,-0.4041471048513301,-0.17879499217527373,-0.18270735524256643,0.02464788732394374
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,2,-0.018209757283329964,0.001070005750748354,-0.05869337264448404,-0.08327173441648483,0.9389671361502347,0.9866524040699005,0.01958320289850235,0.0007629107981220657,0.0007629107981220657,0.0,0.008215962441314555,95.5,0.0783518420171678,0.0007665094339622642,0.009433962264150943,,True,True,True,0.00023541785776615143,0.00023895253737767422,0.00023032352328300476,0.00020740615824858463,0.004671201109886169,0.0018918116887410436,0.001934712131818131,0.0033405000964800563,-0.3677621283255086,-0.14241001564945222,-0.14632237871674492,0.06103286384976525
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,2,-0.018214188516139984,0.0010465167852376266,-0.057151338551193476,-0.08191468566656113,0.9284037558685446,1.0,0.02837526611983776,0.1317194835680751,0.1317194835680751,0.0,0.9530516431924883,205.0,0.07810015618684701,0.0,0.0,,True,True,True,0.00023098662495613098,0.00023452130456765377,0.00022589229047298431,0.00020297492543856419,0.0060282498598098755,0.0032488604386647496,0.003291760881741837,0.004697548846403762,-0.35719874804381846,-0.1318466353677621,-0.1357589984350548,0.07159624413145538
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.018223566934466362,0.0009083230478624673,-0.056605749763548374,-0.0831306849916776,0.9006259780907668,0.9959464271863302,0.026768041774630547,0.005868544600938968,0.005868544600938968,0.0,0.12910798122065728,24.333333333333332,0.07583504120338967,9.827044025157232e-05,0.003144654088050314,,True,True,True,0.0002216082066297531,0.0002251428862412759,0.00021651387214660645,0.00019359650711218632,0.004812250534693405,0.002032861113548279,0.002075761556625366,0.0034815495212872916,-0.32942097026604067,-0.1040688575899843,-0.107981220657277,0.09937402190923317
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.018227549269795418,0.0005755891979460154,-0.05744686226050059,-0.0826581393678983,0.8974960876369327,1.0,0.030692236497998238,0.0032276995305164317,0.0032276995305164317,0.0,0.08059467918622848,49.0,0.07576166817274109,0.00015723270440251572,0.001572327044025157,,True,True,True,0.00021762587130069733,0.00022116055091222012,0.00021253153681755066,0.00018961417178313053,0.0052847961584727016,0.0025054067373275757,0.002548307180404663,0.0039540951450665884,-0.3262910798122065,-0.10093896713615014,-0.10485133020344284,0.10250391236306733
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.018308449536561966,0.0007893026173157074,-0.05784947828700145,-0.08412916461626689,0.8513302034428795,0.7208622296651205,0.033433315033713974,0.0,0.0,0.0,0.0,120.66666666666667,0.07549504702289898,0.0,0.0,,True,True,True,0.00013672560453414917,0.00014026028414567196,0.0001316312700510025,0.00010871390501658237,0.003813770910104111,0.0010343814889589853,0.0010772819320360727,0.002483069896697998,-0.2801251956181533,-0.05477308294209693,-0.05868544600938963,0.14866979655712054
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.018338051935036976,0.000805184305077038,-0.05891295118878285,-0.08592336376508077,0.8599374021909233,0.8850274284680685,0.022695628305276234,0.0,0.0,0.0,0.0,304.0,0.075627447130633,9.827044025157232e-05,0.0023584905660377358,,True,True,True,0.00010712320605913914,0.00011065788567066193,0.00010202887157599247,7.911150654157234e-05,0.002019571761290237,-0.0007598176598548889,-0.0007169172167778015,0.0006888707478841238,-0.28873239436619713,-0.06338028169014076,-0.06729264475743346,0.1400625978090767
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.018352782353758812,0.001053362328674563,-0.058790716963509716,-0.08618735025326411,0.8974960876369327,0.7249569694201151,0.018606130654613178,0.000176056338028169,0.0,0.000176056338028169,0.001564945226917058,104.66666666666667,0.07583002214006634,1.9654088050314464e-05,0.0007861635220125786,,True,True,True,9.239278733730316e-05,9.592746694882595e-05,8.72984528541565e-05,6.438108781973637e-05,0.0017555852731068883,-0.0010238041480382376,-0.0009809037049611502,0.00042488425970077515,-0.3262910798122065,-0.10093896713615014,-0.10485133020344284,0.10250391236306733
vanilla,vanilla,,,,,cvar,3,-0.01841716344157855,0.0009093182193539803,-0.059087956634660564,-0.08661223451296489,1.0,0.3265574375788371,0.008133166003972292,0.0,0.0,0.0,0.0,118.66666666666667,0.07615138410047317,0.0,0.0,,True,True,True,2.8011699517566796e-05,3.1546379129089586e-05,2.291736503442013e-05,0.0,0.0013307010134061131,-0.0014486884077390128,-0.0014057879646619253,0.0,-0.42879499217527384,-0.20344287949921747,-0.20735524256651017,0.0
