liability,selection,candidate_model,benchmark_model,bootstrap_method,block_length,aggregation,tail_probability,inference_version,level,ticker,n_tickers,metric,estimate,ci_low,ci_high,bootstrap_probability_gt_zero,n_bootstrap,confidence
asian_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_cvar50_difference,0.00513871445149775,0.0021589615644151076,0.00767589432514167,0.9995,2000,0.95
asian_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_rmse_improvement,-0.00020059631071697335,-0.002377563878106207,0.002133140729355366,0.489,2000,0.95
asian_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_downside_deviation_improvement,-0.0002366546341470626,-0.0026211774397271806,0.002346836328386203,0.4895,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_mean_difference,0.004434193371508253,-0.00017086378479162624,0.009860423365831353,0.97,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_cvar50_difference,0.004364393386389877,-0.0012136188058925752,0.010704614558175644,0.9325,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_rmse_improvement,0.0030084032578977585,-0.0014997692901994695,0.008055050430289555,0.9005,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_downside_deviation_improvement,0.003241042877141861,-0.0014023554710194484,0.008439315403661362,0.909,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_mean_difference,0.006712590510137954,0.001220846761497743,0.012941531412772348,0.992,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_cvar50_difference,-0.003386114558325014,-0.010243198025182075,0.0048696509358917735,0.1965,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_rmse_improvement,-0.0032717832308037874,-0.007963600081884464,0.0026491286679369763,0.129,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_downside_deviation_improvement,-0.0018799692744340794,-0.0070130504729386915,0.004708155180961204,0.2605,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_mean_difference,0.007585078074473177,-0.00045922705185393275,0.015562077637209404,0.9675,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_cvar50_difference,-0.00663428143916293,-0.02150397742105545,0.005865214976358812,0.1685,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_rmse_improvement,-0.006418349681114872,-0.017027159815667502,0.00430378268802201,0.13,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_downside_deviation_improvement,-0.005777585333333839,-0.01645868921772116,0.00509120664870285,0.1635,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_mean_difference,0.005052159756979668,0.002348326565534467,0.007757054052083719,1.0,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_cvar50_difference,0.0030105566006577273,-0.0006526168799582356,0.006059446637155067,0.946,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_rmse_improvement,0.0019938119795035515,-0.0008833764001254896,0.004594706462687054,0.9195,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_downside_deviation_improvement,0.00228539479599838,-0.0006928627016085183,0.004916030475661148,0.9375,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_mean_difference,0.001671035797434534,-0.0001564381336911885,0.0037312685854222877,0.9555,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_cvar50_difference,-0.00013519571459287677,-0.0027444042423565847,0.0026771359390517367,0.456,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_rmse_improvement,-0.00015229115685418704,-0.0021685357443139764,0.0019289924544956575,0.455,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_downside_deviation_improvement,-5.775258663553532e-05,-0.0020885581671143323,0.002063419587185223,0.493,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_mean_difference,0.007053832874010638,0.005052256798064624,0.009388264961848114,1.0,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_cvar50_difference,0.0013779577771236597,-0.0011407070340987175,0.0041837957627854335,0.838,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_rmse_improvement,0.0021430042993853767,-2.819522949895521e-05,0.004560442821810132,0.972,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_downside_deviation_improvement,0.0028762397828280017,0.0005923100748441119,0.005423673841492306,0.993,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_mean_difference,0.00366135846258867,0.0009216781983211043,0.006498628189474569,0.9935,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_cvar50_difference,-0.0050693147986287795,-0.010675138574881964,-0.0005732901773892151,0.0115,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_rmse_improvement,-0.006521492944501171,-0.012983758756787872,-0.0003605776100682152,0.016,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_downside_deviation_improvement,-0.006235105903285382,-0.012653420470751674,-6.520285200381437e-05,0.0235,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_mean_difference,0.002771609050734191,0.00045885700533214923,0.00530237876519783,0.9865,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_cvar50_difference,0.002622791352251771,-0.0012349275019606332,0.006858737859679749,0.897,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_rmse_improvement,0.002667523196413815,-0.00041310677294218085,0.005913413267314424,0.9505,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_downside_deviation_improvement,0.0026693986653022624,-0.000410368719721175,0.005915082419155954,0.951,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_mean_difference,0.014189682564562206,0.010063226539654982,0.01843601805810533,1.0,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_cvar50_difference,0.007884470940724997,0.0021884220353612116,0.013504350480160302,0.995,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_rmse_improvement,0.004755575525606762,8.60493645168189e-05,0.009373389473543041,0.977,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_downside_deviation_improvement,0.005906311377031854,0.0008277572023524528,0.01096734648674841,0.989,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_mean_difference,0.0017517567500095407,-0.0011704974524079312,0.004710890706276176,0.862,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_cvar50_difference,-0.0024005865760366716,-0.007472586075780241,0.0026613374393316897,0.1995,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_rmse_improvement,-0.0019221760856131694,-0.005597681334505147,0.002081294960760097,0.196,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_downside_deviation_improvement,-0.0019049191060628717,-0.005579969260287896,0.002108571586516983,0.2015,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_mean_difference,0.005488329721243883,0.004086441591027892,0.0068576088017751405,1.0,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_cvar50_difference,0.0001634676970401761,-0.0019247418316959673,0.0021338409039580756,0.575,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_rmse_improvement,-0.00037177748400799243,-0.001989254116689899,0.0013981268443729671,0.3595,2000,0.95
european_call,best_screened_proto_cvar05,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_downside_deviation_improvement,0.0001123055294550652,-0.001537999590628213,0.0019302308086829932,0.6095,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_mean_difference,0.004289165186517609,-0.0003116929372102903,0.009489038580473742,0.9655,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_cvar50_difference,-0.00021474666837672843,-0.006197443616106802,0.007009306892138644,0.4735,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_rmse_improvement,-0.0005770968014239425,-0.004842517331635754,0.004409842652866229,0.408,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,AAPL,1,liability_offset_downside_deviation_improvement,-0.0002354048597944363,-0.004644285338612204,0.0049735442321140935,0.465,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_mean_difference,0.012940976160068793,0.00804939768362352,0.018746876531147264,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_cvar50_difference,0.004327155777490603,-0.00142154013031651,0.011115425955084402,0.9195,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_rmse_improvement,0.0007570852140797157,-0.0037769206767133473,0.006436995462234017,0.6065,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,IWM,1,liability_offset_downside_deviation_improvement,0.003718723713111638,-0.0008749048590118556,0.009736154647666683,0.9275,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_mean_difference,0.01037646420886904,0.0012205766148729751,0.020051246261761687,0.988,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_cvar50_difference,-0.012407718222457184,-0.022728029938845526,-0.0021386967555554895,0.0095,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_rmse_improvement,-0.010095918838533419,-0.017364565071966903,-0.002842931646093765,0.0025,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,NVDA,1,liability_offset_downside_deviation_improvement,-0.008034364811775616,-0.015620807298076552,-8.874423866237158e-05,0.0245,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_mean_difference,0.006601943821494416,0.0026745858143027335,0.010663902741856284,0.9975,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_cvar50_difference,-0.0016747325544850301,-0.00883598194223233,0.00522905382579157,0.322,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_rmse_improvement,-0.0038857430576531987,-0.009029167474037147,0.001776635016210183,0.087,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,QQQ,1,liability_offset_downside_deviation_improvement,-0.0036378582582449214,-0.008766639542209997,0.002045300593430931,0.104,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_mean_difference,0.0032456747326890406,0.0016619380173738877,0.004962656059682521,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_cvar50_difference,0.0033077648027785254,0.0010613705192657342,0.005662964268952073,0.9975,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_rmse_improvement,0.0027772098779801566,0.0010859889397897284,0.004533709325561221,0.999,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,SPY,1,liability_offset_downside_deviation_improvement,0.002799895867768304,0.00110600366934861,0.00455784192842988,0.999,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_mean_difference,0.015822418323977277,0.011494768587451808,0.020121974295561437,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_cvar50_difference,0.008649765564809916,0.0023482567497298172,0.014760094144595533,0.995,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_rmse_improvement,0.001832327050594203,-0.002910509301520986,0.006668070595913744,0.772,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,TLT,1,liability_offset_downside_deviation_improvement,0.003470584142634712,-0.0018066912637995265,0.008979412584367243,0.901,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_mean_difference,0.005034772060213594,0.0009956376416870474,0.00948604286393845,0.993,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_cvar50_difference,-0.0027261823415756247,-0.009681504201801557,0.0033493259634640956,0.197,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_rmse_improvement,-0.008478993853658889,-0.017542497883518922,0.001059016809314306,0.05,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLE,1,liability_offset_downside_deviation_improvement,-0.007837187969393741,-0.017004314526179908,0.0019502832366175057,0.0665,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_mean_difference,0.008324217797564147,0.004850445167373544,0.012106551252676425,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_cvar50_difference,0.0029822976097140914,-0.002051431975020712,0.00835399529877429,0.863,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_rmse_improvement,0.0009940451703714936,-0.003152285355027071,0.005696263639933354,0.6765,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLF,1,liability_offset_downside_deviation_improvement,0.001357316568979236,-0.0028737648860167023,0.006199984804949553,0.7255,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_mean_difference,0.015602117499962606,0.01064228403172542,0.020479251482104787,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_cvar50_difference,0.007315697454880306,-2.2300244600036474e-06,0.013582916266801194,0.9745,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_rmse_improvement,0.0005511264973408411,-0.005928094390321871,0.006339059835938227,0.598,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLK,1,liability_offset_downside_deviation_improvement,0.0022052313119204775,-0.004659535901543265,0.008143522780145098,0.7645,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_mean_difference,0.006250576804065048,0.003347131665421902,0.009619873736737289,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_cvar50_difference,0.0015827391616196607,-0.001980788879452751,0.005322959781817297,0.8,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_rmse_improvement,0.0003403332656441253,-0.0028977471105527666,0.003376649335516151,0.6,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,ticker,XLV,1,liability_offset_downside_deviation_improvement,0.0011306311702597566,-0.002407003099689476,0.004538947120893858,0.7495,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_mean_difference,0.008848832659542156,0.0073258635794931125,0.010442080535264915,1.0,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_cvar50_difference,0.0011142040584398534,-0.0009861069048044226,0.003141801285506166,0.8475,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_rmse_improvement,-0.0015785625475258913,-0.0032904946341041083,0.0003094034134979252,0.0565,2000,0.95
european_call,best_screened_proto_mean,validation-selected ProtoHedge,Spot Delta,paired_circular_block_seed_average,20,seed_average_then_equal_ticker,0.5,paired-circular-block-seed-average-v2,panel,ALL_EQUAL_WEIGHT,10,liability_offset_downside_deviation_improvement,-0.0005062433124534591,-0.0023280305167971906,0.0014895707005599017,0.364,2000,0.95
