regime_type,regime,prototype,mean_weight
vol_regime,mid_vol,prototype_12,0.01099346112459898
vol_regime,mid_vol,prototype_13,5.989483724988531e-06
vol_regime,mid_vol,prototype_14,0.0020614219829440117
vol_regime,mid_vol,prototype_15,1.6196744466456803e-12
vol_regime,mid_vol,prototype_16,0.25491008162498474
vol_regime,mid_vol,prototype_17,0.016039449721574783
vol_regime,mid_vol,prototype_18,0.130042165517807
vol_regime,mid_vol,prototype_19,1.2903351489512715e-05
vol_regime,mid_vol,prototype_20,4.8029566435126014e-11
vol_regime,mid_vol,prototype_21,0.02899657003581524
vol_regime,mid_vol,prototype_22,9.242973053602555e-11
vol_regime,mid_vol,prototype_23,0.03552147373557091
vol_regime,mid_vol,prototype_24,5.194430059418664e-07
vol_regime,high_vol,prototype_0,0.00023334560682997108
vol_regime,high_vol,prototype_1,1.0340139855458119e-10
vol_regime,high_vol,prototype_2,0.06933247298002243
vol_regime,high_vol,prototype_3,0.08985985815525055
vol_regime,high_vol,prototype_4,0.07621102035045624
vol_regime,high_vol,prototype_5,1.7907863636423826e-08
vol_regime,high_vol,prototype_6,6.227185878060482e-08
vol_regime,high_vol,prototype_7,9.089698993491879e-10
vol_regime,high_vol,prototype_8,0.13346697390079498
vol_regime,high_vol,prototype_9,2.8573235357626237e-12
vol_regime,high_vol,prototype_10,0.12530365586280823
vol_regime,high_vol,prototype_11,0.007880330085754395
vol_regime,high_vol,prototype_12,0.006424521561712027
vol_regime,high_vol,prototype_13,3.5086173738818616e-05
vol_regime,high_vol,prototype_14,0.00417208019644022
vol_regime,high_vol,prototype_15,1.3329205794665455e-11
vol_regime,high_vol,prototype_16,0.14608097076416016
vol_regime,high_vol,prototype_17,0.013602658174932003
vol_regime,high_vol,prototype_18,0.12496329843997955
vol_regime,high_vol,prototype_19,1.3980798030388542e-05
vol_regime,high_vol,prototype_20,3.0418076391036664e-10
vol_regime,high_vol,prototype_21,0.09038504958152771
vol_regime,high_vol,prototype_22,4.919463170161009e-10
vol_regime,high_vol,prototype_23,0.11203350871801376
vol_regime,high_vol,prototype_24,1.1064328191423556e-06
drawdown_regime,mild_dd,prototype_0,8.337409963132814e-05
drawdown_regime,mild_dd,prototype_1,9.673590921355224e-12
drawdown_regime,mild_dd,prototype_2,0.05892561003565788
drawdown_regime,mild_dd,prototype_3,0.08306536078453064
drawdown_regime,mild_dd,prototype_4,0.06901340186595917
drawdown_regime,mild_dd,prototype_5,8.204247947674048e-09
drawdown_regime,mild_dd,prototype_6,2.2334766924814176e-08
drawdown_regime,mild_dd,prototype_7,1.6667464630693019e-10
drawdown_regime,mild_dd,prototype_8,0.07819242775440216
drawdown_regime,mild_dd,prototype_9,1.7425519577632387e-13
drawdown_regime,mild_dd,prototype_10,0.16161483526229858
drawdown_regime,mild_dd,prototype_11,0.007879831828176975
drawdown_regime,mild_dd,prototype_12,0.01022331789135933
drawdown_regime,mild_dd,prototype_13,3.253718386986293e-05
drawdown_regime,mild_dd,prototype_14,0.0019185723504051566
drawdown_regime,mild_dd,prototype_15,1.0192060953886917e-12
drawdown_regime,mild_dd,prototype_16,0.16766029596328735
drawdown_regime,mild_dd,prototype_17,0.004035561345517635
drawdown_regime,mild_dd,prototype_18,0.16419467329978943
drawdown_regime,mild_dd,prototype_19,6.389031568687642e-06
drawdown_regime,mild_dd,prototype_20,4.313569987313137e-11
drawdown_regime,mild_dd,prototype_21,0.07273226976394653
drawdown_regime,mild_dd,prototype_22,4.5777801688240416e-11
drawdown_regime,mild_dd,prototype_23,0.1204211488366127
drawdown_regime,mild_dd,prototype_24,3.5479777693581127e-07
drawdown_regime,mid_dd,prototype_0,0.00016733515076339245
drawdown_regime,mid_dd,prototype_1,3.374309512360618e-11
drawdown_regime,mid_dd,prototype_2,0.011687042191624641
drawdown_regime,mid_dd,prototype_3,0.014461367391049862
drawdown_regime,mid_dd,prototype_4,0.032563842833042145
drawdown_regime,mid_dd,prototype_5,9.672766587698334e-09
drawdown_regime,mid_dd,prototype_6,5.23096161941794e-08
drawdown_regime,mid_dd,prototype_7,1.0821712970177089e-10
drawdown_regime,mid_dd,prototype_8,0.26880279183387756
drawdown_regime,mid_dd,prototype_9,1.798044135456478e-13
drawdown_regime,mid_dd,prototype_10,0.2112969160079956
drawdown_regime,mid_dd,prototype_11,5.009371193409606e-07
drawdown_regime,mid_dd,prototype_12,0.009060341864824295
drawdown_regime,mid_dd,prototype_13,7.45004808777594e-06
drawdown_regime,mid_dd,prototype_14,0.002571764402091503
drawdown_regime,mid_dd,prototype_15,2.1521044495098618e-12
drawdown_regime,mid_dd,prototype_16,0.27101930975914
drawdown_regime,mid_dd,prototype_17,0.014140334911644459
drawdown_regime,mid_dd,prototype_18,0.10576895624399185
drawdown_regime,mid_dd,prototype_19,1.5474841347895563e-05
drawdown_regime,mid_dd,prototype_20,8.877702045717584e-11
drawdown_regime,mid_dd,prototype_21,0.03153371065855026
drawdown_regime,mid_dd,prototype_22,1.0666072886023059e-10
drawdown_regime,mid_dd,prototype_23,0.026901980862021446
drawdown_regime,mid_dd,prototype_24,8.546221010874433e-07
drawdown_regime,deep_dd,prototype_0,0.00022983473900239915
drawdown_regime,deep_dd,prototype_1,8.555108704788594e-11
drawdown_regime,deep_dd,prototype_2,0.0018647556426003575
drawdown_regime,deep_dd,prototype_3,0.007981409318745136
drawdown_regime,deep_dd,prototype_4,0.015537831000983715
drawdown_regime,deep_dd,prototype_5,3.882364207896671e-09
drawdown_regime,deep_dd,prototype_6,3.666098180588051e-08
