model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
vanilla,vanilla,,,,,cvar,3,-0.027131089940667152,0.00038787039335437323,-0.09405349443356197,-0.12385548899571101,0.9430255402750491,1.0,0.025052639345328014,0.1004256712508186,0.1004256712508186,0.0,1.0,546.3333333333334,0.09989171671323517,0.00036160420775805394,0.013806706114398421,,True,True,True,0.0004594288766384125,0.0004513543099164963,0.0004212409257888794,0.0,0.006751514971256242,0.0066310043136278835,0.0060109669963518825,0.0,-0.32416502946954817,-0.13032089063523244,-0.1283562540929929,0.0
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.027327075600624084,0.0004760471351543878,-0.09610677262147267,-0.12710604319969812,0.9515389652914211,0.9946886698404948,0.018347632372751832,0.00830058939096267,0.00823510150622135,6.548788474132285e-05,0.16633922724296005,27.0,0.09970374823453144,0.00013149243918474687,0.0039447731755424065,,True,True,True,0.0002634432166814804,0.0002553686499595642,0.00022525526583194733,-0.00019598565995693207,0.0035009607672691345,0.0033804501096407757,0.0027604127923647748,-0.0032505542039871077,-0.33267845448592015,-0.13883431565160442,-0.13686967910936487,-0.008513425016371978
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.02732921577990055,0.0005814997366612017,-0.09424761434396108,-0.12849090496699014,0.9325474787164375,0.8743125200271606,0.01895201113075018,0.002128356254092993,0.002128356254092993,0.0,0.04518664047151277,373.3333333333333,0.09903735175558576,0.00011505588428665352,0.003287310979618672,,True,True,True,0.00026130303740501404,0.00025322847068309784,0.00022311508655548096,-0.00019812583923339844,0.002116098999977112,0.001995588342348753,0.001375551025072752,-0.00463541597127913,-0.31368696791093653,-0.1198428290766208,-0.11787819253438125,0.01047806155861164
spot_delta_band,baseline,,,,,,3,-0.027552330866456032,0.00042289786605121147,-0.09725033243497212,-0.1298664559920629,0.8146692861820563,0.5076263050238291,0.011390499770641327,0.0,0.0,0.0,0.0,,,,,0.08333333333333333,True,True,True,3.818795084953308e-05,3.0113384127616882e-05,0.0,-0.0004212409257888794,0.0007405479749043598,0.000620037317276001,0.0,-0.0060109669963518825,-0.19580877537655528,-0.0019646365422395506,0.0,0.1283562540929929
spot_delta,baseline,,,,,,3,-0.02758244425058365,0.0004180021509198879,-0.09708749999602635,-0.1304864933093389,0.8127046496398167,0.5909596482912699,0.019385987892746925,0.0,0.0,0.0,0.0,,,,,,True,True,True,8.074566721916199e-06,0.0,-3.0113384127616882e-05,-0.0004513543099164963,0.00012051065762835877,0.0,-0.000620037317276001,-0.0066310043136278835,-0.19384413883431573,0.0,0.0019646365422395506,0.13032089063523244
unhedged,baseline,,,,,,3,-0.027590518817305565,0.0004892693194098088,-0.1001339058081309,-0.13060700396696726,0.618860510805501,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-8.074566721916199e-06,-3.818795084953308e-05,-0.0004594288766384125,0.0,-0.00012051065762835877,-0.0007405479749043598,-0.006751514971256242,0.0,0.19384413883431573,0.19580877537655528,0.32416502946954817
