terminal_return,realized_vol,avg_ivol,max_drawdown,return_regime,vol_regime,drawdown_regime,unhedged_gains,unhedged_pnl,unhedged_cost,spot_delta_gains,spot_delta_pnl,spot_delta_cost,vanilla_gains,vanilla_pnl,vanilla_cost,proto_mean_gains,proto_mean_pnl,proto_mean_cost,proto_tail_gains,proto_tail_pnl,proto_tail_cost
0.015822768211364746,0.004894712323240282,0.6219615925103426,-0.020499156577688193,middle,low_vol,mid_dd,-0.015822768,0.0,0.0,-0.014296124,0.0017598233,0.00023317899,2.8631268,2.8879492,0.0089997705,2.4811647,2.5039983,0.007010793,2.742275,2.765669,0.007571446
0.0017895698547363281,0.019255047610285212,1.096408200263977,-0.05610239505767822,middle,high_vol,mild_dd,-0.0017895699,0.0,0.0,-0.03995098,-0.037945315,0.00021609511,3.3009512,3.3122017,0.00946098,2.903066,2.913198,0.008342415,3.270828,3.2808452,0.008227598
0.03169810771942139,0.007026374597220296,0.6150776997208596,-0.02770655854426962,up,low_vol,mid_dd,-0.031698108,0.0,0.0,-0.031403847,0.0005017669,0.00020750726,1.1872976,1.2257729,0.006777194,1.2108188,1.2494179,0.0069010006,1.5031314,1.5434208,0.008591288
0.032071828842163086,0.00740037299402005,0.7801575973629952,-0.019221365451812744,up,mid_vol,mid_dd,-0.03207183,0.0,0.0,-0.034867153,-0.0025856334,0.00020968841,0.42376563,0.4618485,0.006011036,0.3229587,0.36014837,0.0051178406,0.7187669,0.75846976,0.0076310243
0.031154274940490723,0.0075847191340802,1.3436625368893147,-0.01998387913671873,up,high_vol,mid_dd,-0.031154275,0.0,0.0,-0.040002495,-0.008632363,0.00021585746,4.818292,4.858381,0.008934596,4.957462,4.996549,0.007933362,5.108648,5.148499,0.008697137
-0.011119186878204346,0.006056211299646696,1.485802198946476,-0.02081735756333547,down,high_vol,mid_dd,-0.0,0.0,0.0,0.0002674468,0.00047260136,0.00020515456,0.57322097,0.5767863,0.0035652851,0.31030503,0.31307137,0.002766346,0.6149078,0.61849844,0.0035906462
0.05211031436920166,0.008323837459827179,0.9481925569474697,-0.024518077981997788,up,mid_vol,mid_dd,-0.052110314,0.0,0.0,-0.03423464,0.018100124,0.00022444942,1.4195011,1.4795783,0.007966839,1.7747608,1.8339361,0.007064893,1.0388498,1.0978476,0.0068874704
0.009887099266052246,0.004822414332950885,1.5351182520389557,-0.0217282772064209,middle,high_vol,mid_dd,-0.009887099,0.0,0.0,-0.013165094,-0.0030694809,0.0002085141,0.6736789,0.6873412,0.0037752257,0.5733387,0.5867419,0.0035161604,0.566444,0.5803839,0.004052839
0.07326352596282959,0.008841687310782904,1.0123766958713531,-0.007380386523127891,up,high_vol,deep_dd,-0.073263526,0.0,0.0,-0.07834106,-0.0048657297,0.00021180506,5.3604593,5.4433312,0.009608354,4.952375,5.033719,0.008080469,5.4838586,5.5659776,0.008855315
0.022658348083496094,0.005095671687656407,0.3251400995999575,-0.017740562004367022,middle,low_vol,deep_dd,-0.022658348,0.0,0.0,-0.015448241,0.0074488153,0.00023870693,0.15339005,0.17994517,0.0038967764,0.44757742,0.47388706,0.0036512953,0.14642937,0.17287302,0.0037852982
0.044097065925598145,0.010056284046363589,0.7039580561220646,-0.0174629215372456,up,low_vol,deep_dd,-0.044097066,0.0,0.0,-0.046217218,-0.0019092048,0.00021094753,2.507895,2.560616,0.008624059,1.6883781,1.738847,0.0063718157,1.8414499,1.8931379,0.007591012
-0.011693358421325684,0.012663286493378672,1.2007370449602603,-0.04427486600796837,down,high_vol,mild_dd,-0.0,0.0,0.0,0.0046236855,0.004834606,0.00021092038,2.222719,2.2293763,0.0066572907,2.469277,2.474865,0.005588093,2.3015883,2.307063,0.005474719
0.06307053565979004,0.020382126216890954,1.203600138425827,-0.041915532914316156,up,high_vol,mild_dd,-0.063070536,0.0,0.0,-0.052479103,0.010800471,0.00020903595,4.1005063,4.17372,0.010142676,3.9831514,4.056531,0.010309061,3.9863057,4.0603595,0.010983119
-0.04176008701324463,0.014040568813086778,0.6182451508939266,-0.052277445793151855,down,low_vol,mild_dd,-0.0,0.0,0.0,-0.019393984,-0.01917693,0.00021705315,1.4971024,1.5053207,0.008218236,1.6018069,1.6092277,0.0074207997,1.8034618,1.8117328,0.008270984
0.007042288780212402,0.011009572834209861,0.8722602069377899,-0.03881181850702575,middle,mid_vol,mid_dd,-0.007042289,0.0,0.0,-0.016376054,-0.009086683,0.00024708133,0.16635638,0.17680733,0.0034086495,0.040586542,0.050285947,0.0026571148,0.25164607,0.2627546,0.0040662317
0.02928638458251953,0.011518887504789245,0.830294194072485,-0.041533785851359584,up,mid_vol,mild_dd,-0.029286385,0.0,0.0,-0.029638944,-0.00012470082,0.00022785977,2.7483165,2.7875288,0.0099257305,2.3648841,2.4024968,0.00832621,2.3741307,2.4125066,0.009089538
0.044884562492370605,0.007807264029664396,1.2745766386389732,-0.017237835873584406,up,high_vol,deep_dd,-0.044884562,0.0,0.0,-0.042576786,0.0025282612,0.00022048409,2.028701,2.0824525,0.008867074,2.147399,2.2002485,0.007965027,1.9380988,1.9916952,0.008711851
0.04841780662536621,0.007615114155853891,0.7777486450970172,-0.014206033308892807,up,mid_vol,deep_dd,-0.048417807,0.0,0.0,-0.035509977,0.013116255,0.00020842733,1.251438,1.30837,0.0085142,1.6743282,1.7306218,0.007875836,0.8626659,0.91891414,0.007830441
-0.13163280487060547,0.02590585118982097,1.263958603143692,-0.18587142630104114,down,high_vol,mild_dd,-0.0,0.0,0.0,0.0048005222,0.0050365743,0.0002360522,0.31484482,0.31932408,0.0044792546,0.45964143,0.4651398,0.005498372,0.019119998,0.022380687,0.0032606884
0.014089465141296387,0.004282583015989339,0.2819035042077303,-0.010336110237247231,middle,low_vol,deep_dd,-0.014089465,0.0,0.0,-0.012420657,0.001891159,0.00022235072,0.56616044,0.5833097,0.0030597958,0.46085206,0.47747457,0.0025330454,0.55511326,0.5722788,0.0030760765
-0.08538734912872314,0.01877859183456788,0.9955172464251518,-0.11073641226480446,down,mid_vol,mild_dd,-0.0,0.0,0.0,-0.008733257,-0.008514627,0.00021862988,2.6296806,2.638505,0.008824268,2.3981743,2.4051619,0.006987628,2.483431,2.4906614,0.007230198
-0.1140480637550354,0.01632368856430334,0.9038295909762383,-0.11695092455202971,down,mid_vol,mild_dd,-0.0,0.0,0.0,-0.012495567,-0.012279091,0.00021647563,0.8395351,0.84668183,0.0071467254,1.2179266,1.2218707,0.0039440747,0.9398087,0.94403064,0.0042218864
-0.0382915735244751,0.006764089418978143,0.8655011564493179,-0.043236432607685726,down,mid_vol,mild_dd,-0.0,0.0,0.0,0.0028716666,0.0030917104,0.00022004372,1.0503948,1.0578086,0.007413878,1.1680903,1.175798,0.007707702,1.0499659,1.0580791,0.008113241
0.015568375587463379,0.005090427401223453,0.7762921996414661,-0.0203889648707678,middle,mid_vol,mid_dd,-0.015568376,0.0,0.0,-0.015469599,0.00031262566,0.00021384863,1.7551903,1.7784138,0.0076551656,1.8404572,1.8622872,0.006261557,2.1073885,2.1308308,0.007874006
-0.09500622749328613,0.013877060394350717,0.9337272372096777,-0.09550265142832093,down,mid_vol,mild_dd,-0.0,0.0,0.0,-2.9384682e-07,0.00020997443,0.00021026828,0.8935344,0.9007268,0.0071923495,1.3352989,1.3427817,0.0074827266,1.38865,1.3959744,0.0073243985
0.00900256633758545,0.0069602372433870555,0.5498376481235028,-0.03422651710521518,middle,low_vol,mid_dd,-0.009002566,0.0,0.0,-0.008632911,0.00060903886,0.00023938363,0.3471862,0.36007982,0.0038910485,0.5394581,0.5520166,0.0035559817,0.5330683,0.5460474,0.003976518
-0.05306822061538696,0.008329594516084834,0.8037708558142185,-0.05306822061538696,down,mid_vol,mild_dd,-0.0,0.0,0.0,-0.00044408644,-0.00022999107,0.00021409539,0.9723582,0.97993135,0.0075731548,1.270032,1.2772821,0.007250014,1.1893657,1.197286,0.007920257
-0.07512009143829346,0.01585230990731986,0.8711395531892776,-0.08677468852033443,down,mid_vol,mild_dd,-0.0,0.0,0.0,0.0025474292,0.0027650539,0.00021762477,2.4766457,2.4836278,0.0069821943,2.3895369,2.3975415,0.008004753,2.4190135,2.4262662,0.007252763
0.010884761810302734,0.008758008598005719,0.8101689420640469,-0.04137097312800597,middle,mid_vol,mild_dd,-0.010884762,0.0,0.0,-0.008993242,0.0021068826,0.0002153632,4.412241,4.4325824,0.009456725,4.1893144,4.2083607,0.008161699,4.5970683,4.6169853,0.009032464
0.04165196418762207,0.007013741712690575,1.8335034936666488,-0.014583202601804568,up,high_vol,deep_dd,-0.041651964,0.0,0.0,-0.037909828,0.0039521665,0.00021003149,0.49430758,0.5393899,0.003430368,0.44931045,0.49372703,0.0027646006,0.27087578,0.3155568,0.003029048
-0.035934507846832275,0.010171966126489188,0.7219949960708618,-0.04132997989654541,down,low_vol,mid_dd,-0.0,0.0,0.0,-0.01002605,-0.009818531,0.00020751939,0.54016536,0.54755795,0.007392606,1.2459254,1.2532486,0.0073231524,1.2333047,1.2414252,0.008120464
0.0912172794342041,0.010021565683544344,0.5447059445083141,-0.012629607611584936,up,low_vol,deep_dd,-0.09121728,0.0,0.0,-0.07112217,0.020313287,0.00021817198,1.347896,1.4458754,0.006762134,1.0990311,1.1956944,0.0054460685,1.5317712,1.6303571,0.0073686303
0.00014078617095947266,0.005103194244528327,0.2534529026597738,-0.012434806109827501,middle,low_vol,deep_dd,-0.00014078617,0.0,0.0,-0.004068851,-0.0037044329,0.00022363175,0.26324615,0.26523915,0.0018522072,0.3172284,0.31940368,0.002034493,0.3893096,0.392198,0.0027475997
0.015325069427490234,0.005992257628665268,1.8006647109985352,-0.014605820178985596,middle,high_vol,deep_dd,-0.015325069,0.0,0.0,-0.02689811,-0.011358874,0.00021416695,0.96258503,0.9821581,0.004248048,1.0007364,1.0201519,0.0040904228,0.9514043,0.97168154,0.00495219
0.10098755359649658,0.018152279575969456,1.0186779461801052,-0.025173182668758676,up,high_vol,mid_dd,-0.10098755,0.0,0.0,-0.107616074,-0.0064129666,0.00021554914,3.9492736,4.0611053,0.010844127,4.30849,4.4205785,0.011101111,3.959148,4.0707593,0.010623814
0.0036324262619018555,0.009086311692517533,1.0388704508543014,-0.025684058666229248,middle,high_vol,mid_dd,-0.0036324263,0.0,0.0,-0.0044930675,-0.00064710557,0.00021353547,-0.43123546,-0.4213384,0.0062646293,-0.2918381,-0.2827496,0.005456104,-0.27471876,-0.26510003,0.005986305
0.0038995742797851562,0.0030088389244469762,0.8035604022443295,-0.008215849857946655,middle,mid_vol,deep_dd,-0.0038995743,0.0,0.0,-0.006468344,-0.002357817,0.00021095267,3.600809,3.6136239,0.008915202,3.0689428,3.0796332,0.006790835,3.399242,3.4105477,0.007406147
-0.04867488145828247,0.016009596138448164,1.2377418488264085,-0.1010188636144762,down,high_vol,mild_dd,-0.0,0.0,0.0,-0.0014094948,-0.0011868477,0.00022264716,1.64187,1.6487736,0.0069034924,1.1176094,1.1240448,0.006435367,0.5297683,0.53566617,0.005897898
-0.003353595733642578,0.009405472575823899,1.7287160441279412,-0.041769458186724506,down,high_vol,mild_dd,-0.0,0.0,0.0,-0.0012677576,-0.0010588379,0.00020891972,2.5701723,2.5787373,0.008564934,1.6219742,1.6288711,0.0068968707,2.2427254,2.2500606,0.007335224
0.04092895984649658,0.004238283749415,0.5901062034070492,-0.0037772748023783276,up,low_vol,deep_dd,-0.04092896,0.0,0.0,-0.03521311,0.005924346,0.00020849447,0.5130012,0.5609787,0.0070485673,1.1041064,1.1508482,0.00581276,1.1502355,1.1981134,0.006948909
0.03932678699493408,0.0053179045558700185,0.9402365036308765,-0.018218093850956074,up,mid_vol,deep_dd,-0.039326787,0.0,0.0,-0.029083908,0.010454461,0.00021158221,1.4199816,1.4676098,0.008301434,1.3897403,1.435909,0.0068419324,1.5871981,1.633748,0.007223117
0.041719913482666016,0.016506691879708667,1.0967194527387618,-0.04618934993836965,up,high_vol,mild_dd,-0.041719913,0.0,0.0,-0.057868112,-0.015939888,0.0002083124,3.4041317,3.4552345,0.009383069,3.0739088,3.1245558,0.008927215,3.4014447,3.453372,0.010207338
-0.007863342761993408,0.009886453911805981,0.7840304024517536,-0.050843057004986814,down,mid_vol,mild_dd,-0.0,0.0,0.0,0.0036730934,0.0038995908,0.00022649743,2.1764312,2.1842756,0.007844461,1.3520007,1.3575808,0.0055800946,1.9917153,1.998467,0.0067516873
-0.05962967872619629,0.018979947672283008,0.9191947989165783,-0.11073643124321964,down,mid_vol,mild_dd,-0.0,0.0,0.0,0.012408971,0.012627511,0.00021854075,2.19121,2.2003126,0.009102491,2.1816719,2.1892104,0.0075384537,1.8497425,1.8571076,0.007365147
-0.0271151065826416,0.011058373128814641,1.0345919474959373,-0.04900256057268082,down,high_vol,mild_dd,-0.0,0.0,0.0,-0.0015751831,-0.0013405697,0.00023461337,3.4025276,3.411303,0.00877558,3.6128335,3.6200907,0.0072571766,3.645247,3.6528947,0.0076477844
0.006807446479797363,0.009220163644921984,1.1127085521817208,-0.04051469892532933,middle,high_vol,mid_dd,-0.0068074465,0.0,0.0,-0.0039775553,0.003055924,0.00022603304,3.920937,3.937343,0.009598356,4.2012978,4.216282,0.008176949,4.3067684,4.322192,0.008616492
0.007847905158996582,0.005951496084215924,1.7906584098935128,-0.01813670594798955,middle,high_vol,deep_dd,-0.007847905,0.0,0.0,-0.005659822,0.002404096,0.0002160128,0.7857798,0.7992784,0.005650684,0.81937903,0.83229357,0.0050666467,0.8413284,0.854966,0.0057897056
0.04690980911254883,0.007075521638944348,0.8715385362505913,-0.01707815925026046,up,mid_vol,deep_dd,-0.04690981,0.0,0.0,-0.045932498,0.0011908197,0.00021350716,0.31283215,0.36413425,0.0043923077,0.62754273,0.67968804,0.0052355165,0.726127,0.77890027,0.005863453
0.01793062686920166,0.01755361310284708,1.044594556093216,-0.05674472466970282,middle,high_vol,mild_dd,-0.017930627,0.0,0.0,-0.015674472,0.0024710286,0.00021487412,2.0948637,2.1214542,0.008660132,1.6437017,1.668459,0.006826746,1.0908237,1.1160513,0.007297084
-0.03195267915725708,0.013646214936669636,1.188082404434681,-0.06022977828979492,down,high_vol,mild_dd,-0.0,0.0,0.0,-0.0032475665,-0.003013368,0.00023419845,0.5084208,0.5117864,0.0033655828,0.7235035,0.726733,0.0032295773,0.85064584,0.8543665,0.0037206216
0.02915489673614502,0.007505264630500859,0.6041637476533651,-0.027732432954948205,up,low_vol,mid_dd,-0.029154897,0.0,0.0,-0.03061319,-0.0012026342,0.0002556589,1.9785862,2.0168355,0.009094348,1.4182256,1.4556937,0.008313132,1.3033564,1.3411812,0.008669867
0.01961386203765869,0.008209017267491521,0.9907247640192509,-0.030787725451017933,middle,mid_vol,mid_dd,-0.019613862,0.0,0.0,-0.014758475,0.0050635007,0.00020811315,0.15569854,0.18011133,0.004798941,0.08647934,0.10997522,0.0038820147,0.09564264,0.11980784,0.004551339
-0.03380012512207031,0.013727025698951147,1.102653694152832,-0.07673822503999295,down,high_vol,mild_dd,-0.0,0.0,0.0,0.0044833743,0.0047085932,0.00022521883,1.8726071,1.8804395,0.007832466,1.4967072,1.5026369,0.0059297,1.7931249,1.7995166,0.0063916664
0.01727581024169922,0.003730976670823108,1.0385514415800572,-0.007182036229694155,middle,high_vol,deep_dd,-0.01727581,0.0,0.0,-0.012779447,0.004719656,0.00022329316,4.8936443,4.9210873,0.010167358,4.9354672,4.961579,0.008835886,4.803271,4.829617,0.009070428
0.01164400577545166,0.00599096816605761,0.877755307406187,-0.024314524525031467,middle,mid_vol,mid_dd,-0.011644006,0.0,0.0,-0.009770728,0.0020876634,0.00021438539,0.6268281,0.6451185,0.0066463673,1.282405,1.3007137,0.0066646393,1.351496,1.3699147,0.0067746243
-0.0021225810050964355,0.005032114629095001,1.740829014033079,-0.018136675178383688,middle,high_vol,deep_dd,-0.0,0.0,0.0,-0.003295046,-0.0030726849,0.00022236112,2.8270168,2.8358886,0.008871832,1.8595527,1.8674057,0.007852912,1.60921,1.6171551,0.007945029
