model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.013488060484329859,0.0011626183165123977,-0.04246227194865545,-0.06380230064193408,0.9137426900584794,0.9281941652297974,0.028763422742486,0.0014619883040935672,0.0008589181286549709,0.0006030701754385965,0.031432748538011694,233.66666666666666,0.049729922369065066,0.00044052863436123345,0.008076358296622614,,True,True,True,-0.00014438076565662962,-0.00039767225583394253,-0.0004290255407492314,-0.00023202349742253506,0.0024590777854124612,-0.0012251846492290497,-0.0018767466147740705,0.0004532362023989267,-0.3128654970760232,-0.11403508771929816,-0.10964912280701733,0.010964912280701844
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.01382902761300405,0.0011577266628629893,-0.04335441812872887,-0.06511800984541576,0.8969298245614036,0.81607719262441,0.017560186485449474,0.0036184210526315794,0.0,0.0036184210526315794,0.011695906432748537,16.0,0.049694912200246584,0.0006240822320117475,0.005139500734214391,,True,True,True,-0.00048534789433082,-0.0007386393845081329,-0.0007699926694234218,-0.0005729906260967255,0.001143368581930787,-0.002540893852710724,-0.0031924558182557447,-0.0008624730010827475,-0.29605263157894735,-0.09722222222222232,-0.0928362573099415,0.02777777777777768
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.01399017870426178,0.0016673264454945688,-0.04292479840417703,-0.06370782231291135,0.9144736842105262,0.7528291940689087,0.024055454259117443,0.03273026315789474,0.03273026315789474,0.0,0.3333333333333333,49.0,0.05456558458383978,0.03265418502202643,0.3333333333333333,,True,True,True,-0.0006464989855885506,-0.0008997904757658635,-0.0009311437606811523,-0.000734141717354456,0.002553556114435196,-0.001130706320206315,-0.0017822682857513358,0.0005477145314216614,-0.31359649122807,-0.11476608187134496,-0.11038011695906413,0.01023391812865504
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.014169009091953436,0.001144315396474384,-0.04302089288830757,-0.06398038069407146,0.939327485380117,0.9566915432612101,0.024584051221609116,0.0015350877192982454,0.0014985380116959064,3.654970760233918e-05,0.013157894736842105,350.3333333333333,0.05226677574790336,0.0036710719530102785,0.022026431718061675,,True,True,True,-0.0008253293732802067,-0.0010786208634575196,-0.0011099741483728085,-0.0009129721050461122,0.0022809977332750864,-0.0014032647013664246,-0.0020548266669114454,0.0002751561502615518,-0.3384502923976608,-0.13961988304093575,-0.13523391812865493,-0.014619883040935755
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.014175449187556902,0.001247568870640176,-0.04373460076749325,-0.0647976982096831,0.9239766081871345,1.0,0.03510891335705916,0.04433479532163742,0.04424342105263158,9.137426900584795e-05,0.36622807017543857,515.6666666666666,0.06000013751184319,0.07701908957415565,0.5477239353891337,,True,True,True,-0.0008317694688836728,-0.0010850609590609857,-0.0011164142439762745,-0.0009194122006495782,0.0014636802176634378,-0.002220582216978073,-0.002872144182523094,-0.0005421613653500967,-0.3230994152046782,-0.1242690058479532,-0.11988304093567237,0.0007309941520468044
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.01418249774724245,0.0015298435547555509,-0.04536426470925411,-0.06766877075036366,0.8881578947368421,0.6946133971214294,0.02356949867680669,0.031779970760233915,0.0,0.031779970760233915,0.3289473684210526,2.6666666666666665,0.05274820141191355,1.8355359765051395e-05,0.0007342143906020559,,True,True,True,-0.0008388180285692215,-0.0010921095187465344,-0.0011234628036618233,-0.0009264607603351269,-0.0014073923230171204,-0.005091654757658631,-0.005743216723203652,-0.003413233906030655,-0.2872807017543859,-0.08845029239766089,-0.08406432748538006,0.03654970760233911
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.014197264177103838,0.0006898591891003125,-0.04265589018662771,-0.0620796966056029,0.9261695906432749,1.0,0.03978201809028784,0.148062865497076,0.14755116959064327,0.0005116959064327486,0.763888888888889,162.66666666666666,0.06341462187502854,0.11466593245227606,0.6336270190895742,,True,True,True,-0.0008535844584306087,-0.0011068759486079216,-0.0011382292335232105,-0.0009412271901965141,0.004181681821743645,0.000497419387102134,-0.0001541425784428868,0.0021758402387301104,-0.32529239766081863,-0.1264619883040936,-0.12207602339181278,-0.0014619883040936088
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.01420473059018453,0.00039611765478157957,-0.04353763566662868,-0.06374918421109517,0.9415204678362573,0.8046270112196604,0.045198832328120865,0.058187134502923975,0.006926169590643274,0.051260964912280695,0.3940058479532163,20.666666666666668,0.050635577047793486,0.006497797356828194,0.04038179148311307,,True,True,True,-0.000861050871511301,-0.001114342361688614,-0.0011456956466039028,-0.0009486936032772064,0.0025121942162513733,-0.0011720682183901376,-0.0018236301839351585,0.0005063526332378387,-0.3406432748538011,-0.14181286549707606,-0.13742690058479523,-0.016812865497076057
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.01422049105167389,0.0018976912578030588,-0.043595140178998314,-0.06400286157925923,0.9159356725146198,0.9257107377052307,0.02840995912750562,0.041922514619883035,0.0002558479532163743,0.041666666666666664,0.33479532163742687,234.66666666666666,0.05625404745029907,0.041666666666666664,0.3333333333333333,,True,True,True,-0.0008768113330006599,-0.0011301028231779729,-0.0011614561080932617,-0.0009644540647665654,0.002258516848087311,-0.0014257455865542001,-0.002077307552099221,0.00025267526507377625,-0.3150584795321636,-0.11622807017543857,-0.11184210526315774,0.00877192982456143
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.014327460279067358,0.0020088451901717737,-0.04531012692799171,-0.0665193721652031,0.9086257309941521,0.8632601499557495,0.03742995656405886,0.009375,0.00932017543859649,5.482456140350877e-05,0.09210526315789473,347.0,0.05135447616058453,0.0007342143906020559,0.009544787077826725,,True,True,True,-0.0009837805603941287,-0.0012370720505714417,-0.0012684253354867305,-0.0010714232921600342,-0.00025799373785655166,-0.003942256172498063,-0.004593818138043083,-0.002263835320870086,-0.3077485380116959,-0.10891812865497086,-0.10453216374269003,0.01608187134502914
