model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.027437952036658924,0.0004219182489422448,-0.09695410430431366,-0.12645586083332697,0.9574328749181401,0.7932159602642059,0.020059448201209307,0.01602815979043877,0.01602815979043877,0.0,0.47609692206941717,297.6666666666667,0.1000721695530014,1.643655489809336e-05,0.0006574621959237344,,True,True,True,0.0001525667806466409,0.0001444922139247247,0.00011437882979710781,-0.000325386722882591,0.004151143133640289,0.0040306324760119305,0.0034105951587359296,-0.002474586168924958,-0.33857236411263913,-0.1447282252783234,-0.14276358873608386,-0.011787819253438081
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.027474333842595417,0.000477865570336884,-0.09808534135421117,-0.1276530995965004,0.9476096922069418,0.49383514126141864,0.015891322555641334,0.0,0.0,0.0,0.0,97.66666666666667,0.10032360785795996,0.0,0.0,,True,True,True,0.00011618497471014774,0.00010811040798823154,7.799702386061466e-05,-0.00036176852881908417,0.002953904370466859,0.0028333937128385,0.002213356395562499,-0.0036718249320983887,-0.3287491814014408,-0.1349050425671251,-0.13294040602488555,-0.0019646365422397727
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.02750893495976925,0.0006041344367055359,-0.09752260496219,-0.12709094832340875,0.960052390307793,0.6742477814356486,0.018085810355842113,0.0,0.0,0.0,0.0,143.66666666666666,0.10028275019644449,0.0,0.0,,True,True,True,8.158385753631592e-05,7.350929081439972e-05,4.339590668678284e-05,-0.000396369645992916,0.003516055643558502,0.0033955449859301434,0.0027755076686541424,-0.0031096736590067453,-0.341191879502292,-0.1473477406679763,-0.14538310412573674,-0.014407334643090963
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.02754486786822478,0.0004807926559107278,-0.09908025662104288,-0.12888287752866745,0.9443352979698756,0.3197730829318364,0.009041677229106426,0.0,0.0,0.0,0.0,88.66666666666667,0.10011629109658922,0.0,0.0,,True,True,True,4.565094908078396e-05,3.757638235886776e-05,7.462998231250878e-06,-0.00043230255444844795,0.0017241264382998056,0.0016036157806714468,0.0009835784633954459,-0.004901602864265442,-0.3254747871643746,-0.13163064833005889,-0.12966601178781934,0.0013097576948264411
spot_delta_band,baseline,,,,,,3,-0.027552330866456032,0.00042289786605121147,-0.09725033243497212,-0.1298664559920629,0.8146692861820563,0.5076263050238291,0.011390499770641327,0.0,0.0,0.0,0.0,,,,,0.08333333333333333,True,True,True,3.818795084953308e-05,3.0113384127616882e-05,0.0,-0.00043976555267969883,0.0007405479749043598,0.000620037317276001,0.0,-0.005885181327660888,-0.19580877537655528,-0.0019646365422395506,0.0,0.13097576948264578
spot_delta,baseline,,,,,,3,-0.02758244425058365,0.0004180021509198879,-0.09708750247955322,-0.1304864933093389,0.8127046496398167,0.5909596482912699,0.019385987892746925,0.0,0.0,0.0,0.0,,,,,,True,True,True,8.074566721916199e-06,0.0,-3.0113384127616882e-05,-0.0004698789368073157,0.00012051065762835877,0.0,-0.000620037317276001,-0.006505218644936889,-0.19384413883431573,0.0,0.0019646365422395506,0.13294040602488533
unhedged,baseline,,,,,,3,-0.027590518817305565,0.0004892693194098088,-0.10013390382130939,-0.13060700396696726,0.618860510805501,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-8.074566721916199e-06,-3.818795084953308e-05,-0.0004779535035292319,0.0,-0.00012051065762835877,-0.0007405479749043598,-0.0066257293025652475,0.0,0.19384413883431573,0.19580877537655528,0.32678454485920105
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.027698408191402752,0.0005457004080301522,-0.10031964083512623,-0.13026713579893112,0.8664047151277013,0.1615225945909818,0.005987063903982441,0.0,0.0,0.0,0.0,61.0,0.100043766706173,0.0,0.0,,True,True,True,-0.00010788937409718716,-0.00011596394081910336,-0.00014607732494672024,-0.0005858428776264191,0.00033986816803613373,0.00021935751040777496,-0.000400679806868226,-0.006285861134529114,-0.24754420432220037,-0.05370006548788464,-0.05173542894564509,0.07924034053700069
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.027870918934543926,0.00015383782505994055,-0.0991432562470436,-0.12847843021154404,0.9390962671905697,0.4675835967063904,0.01646530053888758,0.00032743942370661423,0.00032743942370661423,0.0,0.008513425016371971,149.33333333333334,0.0999505587411113,0.0,0.0,,True,True,True,-0.0002804001172383615,-0.00028847468396027767,-0.00031858806808789455,-0.0007583536207675934,0.0021285737554232187,0.00200806309779486,0.001388025780518859,-0.004497155547142029,-0.32023575638506874,-0.126391617550753,-0.12442698100851346,0.006548788474132317
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.027899064123630524,0.0006829135144657381,-0.10068374723196029,-0.13136929273605347,0.8801571709233791,0.31297848125298816,0.011939935541401306,0.0,0.0,0.0,0.0,150.33333333333334,0.10013836347614415,0.0,0.0,,True,True,True,-0.0003085453063249588,-0.000316619873046875,-0.0003467332571744919,-0.0007864988098541907,-0.0007622887690862112,-0.00088279942671457,-0.001502836743990571,-0.007388018071651459,-0.2612966601178781,-0.06745252128356238,-0.06548788474132283,0.06548788474132294
