selection,model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_vanilla
best_mean,vanilla,vanilla,,,,,cvar,1,5.333175182342529,,1.1862107515335083,0.48680806159973145,0.010385756676557863,2.000000238418579,1.2774934768676758,5.353372413665056,5.347865327261388,0.0,0.5788668990135193,0.6157471239566803,0.0,0.6364985163204748,0.9525222551928784,0.0
best_cvar05,proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,1,5.219157695770264,,1.2158259153366089,0.6623637080192566,0.002967359050445104,2.000000238418579,0.985185444355011,5.239354927092791,5.233847840689123,-0.11401748657226562,0.7544225454330444,0.7913027703762054,0.17555564641952515,0.6439169139465876,0.9599406528189911,0.007418397626112759
best_shortfall,proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,1,5.115752220153809,,1.0324457883834839,0.5746599435806274,0.002967359050445104,2.0,0.9299473166465759,5.1359494514763355,5.130442365072668,-0.2174229621887207,0.6667187809944153,0.7035990059375763,0.087851881980896,0.6439169139465876,0.9599406528189911,0.007418397626112759
best_proto_mean,proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,1,5.236278533935547,,1.2087323665618896,0.5032716393470764,0.00741839762611276,2.000000238418579,0.9035233855247498,5.256475765258074,5.250968678854406,-0.09689664840698242,0.5953304767608643,0.6322107017040253,0.01646357774734497,0.6394658753709199,0.9554896142433235,0.002967359050445103
best_proto_cvar05,proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,1,5.219157695770264,,1.2158259153366089,0.6623637080192566,0.002967359050445104,2.000000238418579,0.985185444355011,5.239354927092791,5.233847840689123,-0.11401748657226562,0.7544225454330444,0.7913027703762054,0.17555564641952515,0.6439169139465876,0.9599406528189911,0.007418397626112759
best_proto_shortfall,proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,1,5.219157695770264,,1.2158259153366089,0.6623637080192566,0.002967359050445104,2.000000238418579,0.985185444355011,5.239354927092791,5.233847840689123,-0.11401748657226562,0.7544225454330444,0.7913027703762054,0.17555564641952515,0.6439169139465876,0.9599406528189911,0.007418397626112759
