selection,model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla
best_mean,spot_delta_band,baseline,,,,,,3,-0.038763913015524544,0.0013327061745255881,-0.12643848856290182,-0.14981534580389658,0.8187134502923977,0.5422319869200388,0.011546604335308075,0.0,0.0,0.0,0.0,,,,,0.09999999999999999,True,True,True,0.0002589176098505702,4.027038812637329e-06,0.0,0.0008874150613943782,0.004167536894480406,-0.0005610138177871704,0.0,-0.0012167543172836304,-0.20175438596491235,-0.006578947368421129,0.0,0.18128654970760227
best_cvar05,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_shortfall,unhedged,baseline,,,,,,3,-0.039022830625375114,0.0017610023770476754,-0.1294522484143575,-0.15398288269837698,0.6169590643274854,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0002548905710379329,-0.0002589176098505702,0.000628497451543808,0.0,-0.004728550712267576,-0.004167536894480406,-0.005384291211764036,0.0,0.19517543859649122,0.20175438596491235,0.3830409356725146
best_proto_mean,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_proto_cvar05,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_proto_shortfall,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_screened_proto_mean,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_screened_proto_cvar05,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
best_screened_proto_shortfall,proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.03888935595750809,0.0018457575075771307,-0.12289460748434067,-0.14717652400334677,0.8932748538011696,1.0,0.030031027893225353,0.04088084795321637,0.023830409356725146,0.01705043859649123,0.25511695906432746,83.33333333333333,0.15107623136363016,0.010022026431718062,0.10792951541850221,,True,True,True,0.00013347466786702705,-0.00012141590317090584,-0.00012544294198354317,0.000761972119410835,0.006806358695030212,0.002077807982762636,0.0026388218005498065,0.0014220674832661762,-0.2763157894736842,-0.08114035087719296,-0.07456140350877183,0.10672514619883045
