regime_type,regime,prototype,mean_weight
vol_regime,mid_vol,prototype_11,2.531565890251386e-08
vol_regime,mid_vol,prototype_12,1.8643981795164183e-39
vol_regime,mid_vol,prototype_13,2.079256100628868e-09
vol_regime,mid_vol,prototype_14,8.078229143393401e-07
vol_regime,mid_vol,prototype_15,0.0005048509337939322
vol_regime,mid_vol,prototype_16,4.909676665221241e-09
vol_regime,mid_vol,prototype_17,0.0013392731780186296
vol_regime,mid_vol,prototype_18,2.580527052487014e-06
vol_regime,mid_vol,prototype_19,0.026656195521354675
vol_regime,mid_vol,prototype_20,0.0199019405990839
vol_regime,mid_vol,prototype_21,2.9788482152071083e-06
vol_regime,mid_vol,prototype_22,0.016686303541064262
vol_regime,mid_vol,prototype_23,0.47923871874809265
vol_regime,mid_vol,prototype_24,1.520223020818473e-13
vol_regime,high_vol,prototype_0,3.006578709954799e-12
vol_regime,high_vol,prototype_1,0.00576530396938324
vol_regime,high_vol,prototype_2,2.90116699110457e-13
vol_regime,high_vol,prototype_3,0.04211118817329407
vol_regime,high_vol,prototype_4,4.49215961466614e-14
vol_regime,high_vol,prototype_5,0.3196864724159241
vol_regime,high_vol,prototype_6,0.0001128388466895558
vol_regime,high_vol,prototype_7,0.0003317731025163084
vol_regime,high_vol,prototype_8,1.4718048078066204e-05
vol_regime,high_vol,prototype_9,0.00433319853618741
vol_regime,high_vol,prototype_10,2.9115004203665758e-15
vol_regime,high_vol,prototype_11,1.622091083675059e-08
vol_regime,high_vol,prototype_12,5.8442273493437956e-40
vol_regime,high_vol,prototype_13,1.3134909826462149e-09
vol_regime,high_vol,prototype_14,5.19256559528003e-07
vol_regime,high_vol,prototype_15,0.0003379650879651308
vol_regime,high_vol,prototype_16,2.9900555365003356e-09
vol_regime,high_vol,prototype_17,0.005714878905564547
vol_regime,high_vol,prototype_18,1.6361101415895973e-06
vol_regime,high_vol,prototype_19,0.026514269411563873
vol_regime,high_vol,prototype_20,0.017977384850382805
vol_regime,high_vol,prototype_21,1.865044851001585e-06
vol_regime,high_vol,prototype_22,0.014372040517628193
vol_regime,high_vol,prototype_23,0.5627239942550659
vol_regime,high_vol,prototype_24,1.0319058839835735e-13
drawdown_regime,mild_dd,prototype_0,4.391174056317393e-12
drawdown_regime,mild_dd,prototype_1,0.010360355488955975
drawdown_regime,mild_dd,prototype_2,1.8533165453693545e-12
drawdown_regime,mild_dd,prototype_3,0.06604890525341034
drawdown_regime,mild_dd,prototype_4,7.496905657031205e-14
drawdown_regime,mild_dd,prototype_5,0.3583787977695465
drawdown_regime,mild_dd,prototype_6,0.0001642287097638473
drawdown_regime,mild_dd,prototype_7,0.0005467542796395719
drawdown_regime,mild_dd,prototype_8,2.397843127255328e-05
drawdown_regime,mild_dd,prototype_9,0.006783655844628811
drawdown_regime,mild_dd,prototype_10,4.434212396678579e-15
drawdown_regime,mild_dd,prototype_11,2.4234312334669994e-08
drawdown_regime,mild_dd,prototype_12,1.82253298659625e-39
drawdown_regime,mild_dd,prototype_13,2.0229171671104496e-09
drawdown_regime,mild_dd,prototype_14,4.86766612084466e-06
drawdown_regime,mild_dd,prototype_15,0.0004889484844170511
drawdown_regime,mild_dd,prototype_16,5.076506770507194e-09
drawdown_regime,mild_dd,prototype_17,0.0070503787137568
drawdown_regime,mild_dd,prototype_18,2.6649800020095427e-06
drawdown_regime,mild_dd,prototype_19,0.025470875203609467
drawdown_regime,mild_dd,prototype_20,0.019207065925002098
drawdown_regime,mild_dd,prototype_21,4.14319583796896e-06
drawdown_regime,mild_dd,prototype_22,0.01949375867843628
drawdown_regime,mild_dd,prototype_23,0.4859705865383148
drawdown_regime,mild_dd,prototype_24,1.599389159523748e-13
drawdown_regime,mid_dd,prototype_0,3.0668304267650326e-12
drawdown_regime,mid_dd,prototype_1,0.008536800742149353
drawdown_regime,mid_dd,prototype_2,4.0275335150274927e-13
drawdown_regime,mid_dd,prototype_3,0.07255017757415771
drawdown_regime,mid_dd,prototype_4,3.991667158484771e-14
drawdown_regime,mid_dd,prototype_5,0.38326406478881836
drawdown_regime,mid_dd,prototype_6,0.00013739692803937942
drawdown_regime,mid_dd,prototype_7,0.0004969883011654019
drawdown_regime,mid_dd,prototype_8,1.646557757339906e-05
drawdown_regime,mid_dd,prototype_9,0.005332239903509617
drawdown_regime,mid_dd,prototype_10,2.518543413168703e-15
drawdown_regime,mid_dd,prototype_11,1.6531124913399253e-08
drawdown_regime,mid_dd,prototype_12,6.95910040756062e-40
drawdown_regime,mid_dd,prototype_13,1.2777289226661992e-09
drawdown_regime,mid_dd,prototype_14,5.457495717564598e-07
drawdown_regime,mid_dd,prototype_15,0.0005280434852465987
drawdown_regime,mid_dd,prototype_16,2.6000663844172323e-09
drawdown_regime,mid_dd,prototype_17,4.724054480931272e-12
drawdown_regime,mid_dd,prototype_18,1.7630990214456688e-06
drawdown_regime,mid_dd,prototype_19,0.04201222211122513
drawdown_regime,mid_dd,prototype_20,0.03994249925017357
drawdown_regime,mid_dd,prototype_21,2.667176886461675e-06
drawdown_regime,mid_dd,prototype_22,0.020132077857851982
drawdown_regime,mid_dd,prototype_23,0.4270460605621338
drawdown_regime,mid_dd,prototype_24,8.970394685305777e-14
drawdown_regime,deep_dd,prototype_0,4.543540457063733e-12
drawdown_regime,deep_dd,prototype_1,0.007294423412531614
drawdown_regime,deep_dd,prototype_2,2.8694147752306165e-13
drawdown_regime,deep_dd,prototype_3,0.07580456882715225
drawdown_regime,deep_dd,prototype_4,6.040945467380293e-14
